2015-05-07,8900806623,,,,,,,,122
2015-05-07,8900806624,,,,,,,,111
2015-05-07,8900806622,,,,,,,,714
2015-05-07,8900806619,,,,,,,,122
2015-05-07,8900806625,,,,,,,,475
2015-05-07,8900806629,,,,,,,,103
2015-05-07,8900806627,,,,,,,,27
2015-05-07,8900806628,,,,,,,,479
2015-05-07,8900806632,,,,,,,41,99
2015-05-07,8900806626,,,,,,,,699
2015-05-07,8900806631,,,,,,,,355
